timestamp,source_ip,destination_ip,port,protocol,packet_count,duration,failed_attempts,label,source_ip_encoded,destination_ip_encoded,protocol_ICMP,protocol_TCP,protocol_UDP,port_scaled,packet_count_scaled,duration_scaled,failed_attempts_scaled,source_ip_encoded_scaled,destination_ip_encoded_scaled,hour,minute,is_business_hours,connection_frequency,unique_destination_count,unique_port_count,port_usage_count,avg_session_duration_by_ip,failed_attempts_by_ip,packets_per_second
2026-04-01 00:14:00,10.0.1.47,172.16.0.10,80,TCP,27.0,13.818,0,normal,167772463,2886729738,0,1,0,-0.41469427335456727,-0.30329592784790294,1.9169431568120787,-0.2889291708050942,-0.30124802768393355,-1.3482135073834658,0,14,0,7,6,2,4,8.19242857142857,2,1.9538316810188872
2026-04-01 00:15:00,10.0.1.76,172.16.0.66,443,TCP,34.0,3.775,0,normal,167772492,2886729794,0,1,0,-0.2435136816564985,-0.2800591340132133,-0.42185503596648893,-0.2889291708050942,-0.3012479952560972,1.0942022526958393,0,15,0,6,4,5,1,6.2305,0,9.004237288135593
2026-04-01 00:16:00,10.0.0.217,172.16.0.56,53,TCP,36.0,2.672,0,normal,167772377,2886729784,0,1,0,-0.42742671405938226,-0.27342005006044484,-0.6787199574675105,-0.2889291708050942,-0.3012481238492414,0.6580565812531063,0,16,0,5,5,3,1,6.923,1,13.468013468013467
2026-04-01 00:17:00,10.0.0.55,172.16.0.43,80,TCP,28.0,3.219,0,normal,167772215,2886729771,0,1,0,-0.41469427335456727,-0.2999763858715187,-0.5513354497058979,-0.2889291708050942,-0.30124830499784455,0.09106720837755326,0,17,0,6,6,5,2,3.706666666666667,1,8.695652173913045
2026-04-01 00:18:00,203.0.113.21,172.16.0.13,21,TCP,464.0,0.92,11,attack,3405803797,2886729741,0,1,0,-0.4425170141539779,1.1473439158320076,-1.086722987811835,0.7275160379885725,3.3195226704765974,-1.217369805950646,0,18,0,8,8,5,1,0.5983700000000001,281,503.800217155266
2026-04-01 00:19:00,10.0.0.190,172.16.0.80,80,TCP,37.0,4.5,0,normal,167772350,2886729808,0,1,0,-0.41469427335456727,-0.2701005080840606,-0.2530181655329071,-0.2889291708050942,-0.3012481540406753,1.7048061927156655,0,19,0,13,11,5,5,5.642846153846154,2,8.22039546767385
2026-04-01 00:20:00,10.0.0.211,172.16.0.36,53,UDP,36.0,9.411,0,normal,167772371,2886729764,0,0,1,-0.42742671405938226,-0.27342005006044484,0.890647863017879,-0.2889291708050942,-0.3012481305584489,-0.21423476163235985,0,20,0,7,6,4,2,6.222714285714285,0,3.8249043773905655
2026-04-01 00:21:00,10.0.0.157,172.16.0.5,123,UDP,27.0,2.8,0,normal,167772317,2886729733,0,0,1,-0.39441668260245444,-0.30329592784790294,-0.6489115168944093,-0.2889291708050942,-0.30124819094131666,-1.5662863431048324,0,21,0,9,8,5,1,6.207,1,9.639414494823278
2026-04-01 00:22:00,10.0.0.78,172.16.0.18,80,UDP,44.0,6.497,1,normal,167772238,2886729746,0,0,1,-0.41469427335456727,-0.24686371424937098,0.21204008309586905,-0.1965250609147609,-0.3012482792792157,-0.9992969702292793,0,22,0,7,6,4,2,4.178571428571429,1,6.7713142505386275
2026-04-01 00:23:00,10.0.1.135,172.16.0.33,443,TCP,32.0,8.499,0,normal,167772551,2886729761,0,1,0,-0.2435136816564985,-0.28669821796598177,0.6782627239345322,-0.2889291708050942,-0.3012479292822232,-0.34507846306517975,0,23,0,5,5,4,1,5.732200000000001,2,3.764705882352941
2026-04-01 00:24:00,10.0.1.74,172.16.0.6,3306,TCP,32.0,11.94,0,normal,167772490,2886729734,0,1,0,1.1065966049318507,-0.28669821796598177,1.4795974427786076,-0.2889291708050942,-0.3012479974924997,-1.522671775960559,0,24,0,7,7,4,1,7.153714285714286,2,2.679842559249644
2026-04-01 00:25:00,10.0.1.16,172.16.0.27,53,TCP,46.0,1.773,0,normal,167772432,2886729755,0,1,0,-0.42742671405938226,-0.2402246302966025,-0.8880776768051519,-0.2889291708050942,-0.3012480623481724,-0.6067658659308196,0,25,0,3,3,2,2,2.5246666666666666,0,25.930101465614435
2026-04-01 00:26:00,10.0.0.170,172.16.0.39,3306,TCP,28.0,3.168,0,normal,167772330,2886729767,0,1,0,1.1065966049318507,-0.2999763858715187,-0.5632122502467428,-0.2889291708050942,-0.30124817640470036,-0.08339106019953996,0,26,0,7,7,4,1,8.103714285714286,0,8.835594824865888
2026-04-01 00:27:00,10.0.1.91,172.16.0.76,3306,TCP,32.0,4.251,0,normal,167772507,2886729804,0,1,0,1.1065966049318507,-0.28669821796598177,-0.3110048975852682,-0.2889291708050942,-0.3012479784830784,1.5303479241385722,0,27,0,10,10,5,1,4.8556,1,7.5258701787394156
2026-04-01 00:28:00,10.0.0.230,172.16.0.8,443,TCP,25.0,1.311,0,normal,167772390,2886729736,0,1,0,-0.2435136816564985,-0.30993501180067146,-0.9956675169986895,-0.2889291708050942,-0.3012481093126251,-1.4354426416720123,0,28,0,8,8,3,2,5.12775,2,19.05487804878049
2026-04-01 00:29:00,10.0.0.187,172.16.0.47,443,TCP,45.0,6.193,0,normal,167772347,2886729775,0,1,0,-0.2435136816564985,-0.24354417227298672,0.14124503673475333,-0.2889291708050942,-0.30124815739527905,0.2655254769546465,0,29,0,5,5,3,2,6.0626,0,7.2650952534711015
2026-04-01 00:30:00,10.0.0.190,172.16.0.74,443,TCP,31.0,6.124,0,normal,167772350,2886729802,0,1,0,-0.2435136816564985,-0.290017759942366,0.1251764242383159,-0.2889291708050942,-0.3012481540406753,1.4431187898500257,0,30,0,13,11,5,4,5.642846153846154,2,5.061224489795919
2026-04-01 00:31:00,10.0.0.97,172.16.0.65,443,UDP,29.0,5.747,1,normal,167772257,2886729793,0,0,1,-0.2435136816564985,-0.29665684389513447,0.037381251612853446,-0.1965250609147609,-0.3012482580333919,1.050587685551566,0,31,0,4,4,3,2,10.042317499999998,2,5.045233124565066
2026-04-01 00:32:00,10.0.0.40,172.16.0.75,443,TCP,37.0,4.052,1,normal,167772200,2886729803,0,1,0,-0.2435136816564985,-0.2701005080840606,-0.3573477075387619,-0.1965250609147609,-0.30124832177086336,1.486733356994299,0,32,0,6,5,3,4,6.608999999999999,1,9.12904021712312
2026-04-01 00:33:00,10.0.0.234,172.16.0.15,22,TCP,38.0,11.068,1,normal,167772394,2886729743,0,1,0,-0.44204544227602177,-0.2667809661076764,1.2765274413743548,-0.1965250609147609,-0.30124810483982006,-1.1301406716620992,0,33,0,9,8,4,2,6.230555555555556,3,3.4330111121149156
2026-04-01 00:34:00,10.0.1.119,172.16.0.65,8080,TCP,34.0,3.235,0,normal,167772535,2886729793,0,1,0,3.3578807502943304,-0.2800591340132133,-0.5476093946342602,-0.2889291708050942,-0.3012479471734433,1.050587685551566,0,34,0,6,6,4,1,7.472333333333332,0,10.506798516687269
2026-04-01 00:35:00,10.0.0.28,172.16.0.79,123,TCP,42.0,10.386,0,normal,167772188,2886729807,0,1,0,-0.39441668260245444,-0.25350279820213945,1.1177043439457992,-0.2889291708050942,-0.3012483351892784,1.6611916255713923,0,35,0,3,3,3,1,6.9319999999999995,0,4.043515933378262
2026-04-01 00:36:00,10.0.1.106,172.16.0.27,443,UDP,38.0,3.176,0,normal,167772522,2886729755,0,0,1,-0.2435136816564985,-0.2667809661076764,-0.561349222710924,-0.2889291708050942,-0.3012479617100596,-0.6067658659308196,0,36,0,5,5,4,2,3.2373999999999996,0,11.960969468051621
2026-04-01 00:37:00,10.0.1.93,172.16.0.41,80,TCP,32.0,1.728,0,normal,167772509,2886729769,0,1,0,-0.41469427335456727,-0.28669821796598177,-0.8985572066941329,-0.2889291708050942,-0.3012479762466759,0.0038380740890066596,0,37,0,9,8,3,3,5.767555555555556,0,18.507807981492192
2026-04-01 00:38:00,10.0.0.117,172.16.0.43,22,UDP,34.0,4.662,0,normal,167772277,2886729771,0,0,1,-0.44204544227602177,-0.2800591340132133,-0.2152918579325758,-0.2889291708050942,-0.3012482356693668,0.09106720837755326,0,38,0,5,5,5,1,3.8049999999999997,2,7.29144327686039
2026-04-01 00:39:00,10.0.1.11,172.16.0.41,80,UDP,36.0,5.342,0,normal,167772427,2886729769,0,0,1,-0.41469427335456727,-0.27342005006044484,-0.05693451738797504,-0.2889291708050942,-0.3012480679391787,0.0038380740890066596,0,39,0,4,4,3,2,9.47775,0,6.7377877596855695
2026-04-01 00:40:00,10.0.0.71,172.16.0.24,80,TCP,41.0,6.572,0,normal,167772231,2886729752,0,1,0,-0.41469427335456727,-0.2568223401785237,0.22950596624417066,-0.2889291708050942,-0.3012482871066245,-0.7376095673636395,0,40,0,10,8,3,7,5.5031,1,6.23763882549825
2026-04-01 00:41:00,10.0.1.64,172.16.0.78,80,TCP,33.0,0.488,1,normal,167772480,2886729806,0,1,0,-0.41469427335456727,-0.28337867598959754,-1.1873264747460521,-0.1965250609147609,-0.30124800867451224,1.617577058427119,0,41,0,5,5,2,3,4.3854,2,67.48466257668711
2026-04-01 00:42:00,10.0.1.40,172.16.0.77,80,TCP,41.0,3.717,1,normal,167772456,2886729805,0,1,0,-0.41469427335456727,-0.2568223401785237,-0.43536198560117545,-0.1965250609147609,-0.3012480355113423,1.5739624912828456,0,42,0,9,9,4,3,6.873141111111111,2,11.027434104357182
2026-04-01 00:43:00,10.0.0.150,172.16.0.32,80,TCP,39.0,16.392,0,normal,167772310,2886729760,0,1,0,-0.41469427335456727,-0.26346142413129214,2.5163722664617882,-0.2889291708050942,-0.30124819876872544,-0.38869303020945306,0,43,0,3,3,3,1,8.722,1,2.379064234734338
2026-04-01 00:44:00,10.0.0.30,172.16.0.65,80,TCP,34.0,2.986,0,normal,167772190,2886729793,0,1,0,-0.41469427335456727,-0.2800591340132133,-0.6055961266866213,-0.2889291708050942,-0.3012483329528759,1.050587685551566,0,44,0,5,5,3,1,6.7581999999999995,2,11.38265818547037
2026-04-01 00:45:00,10.0.1.153,172.16.0.33,80,ICMP,32.0,9.146,0,normal,167772569,2886729761,1,0,0,-0.41469427335456727,-0.28669821796598177,0.8289350758938804,-0.2889291708050942,-0.30124790915460065,-0.34507846306517975,0,45,0,7,6,3,4,4.861,2,3.498414780802449
2026-04-01 00:46:00,10.0.0.188,172.16.0.64,8080,TCP,40.0,20.154269999999993,0,normal,167772348,2886729792,0,1,0,3.3578807502943304,-0.2601418821549079,3.392523842359927,-0.2889291708050942,-0.3012481562770778,1.0069731184072928,0,46,0,6,6,4,2,6.797045,0,1.9845926152316495
2026-04-01 00:47:00,10.0.1.121,172.16.0.48,53,UDP,33.0,18.389,0,normal,167772537,2886729776,0,0,1,-0.42742671405938226,-0.28337867598959754,2.9814305150905644,-0.2889291708050942,-0.30124794493704077,0.3091400440989198,0,47,0,6,6,3,2,7.115333333333333,0,1.7944535073409462
2026-04-01 00:48:00,203.0.113.22,172.16.0.39,3389,TCP,518.0,0.624,49,attack,3405803798,2886729767,0,1,0,1.145737070802208,1.3265991825567565,-1.1556550066371318,4.238872213821239,3.3195226715947985,-0.08339106019953996,0,48,0,9,7,6,2,0.6967777777777777,398,828.8
2026-04-01 00:49:00,10.0.1.73,172.16.0.12,80,ICMP,34.0,8.622,0,normal,167772489,2886729740,1,0,0,-0.41469427335456727,-0.2800591340132133,0.7069067722977466,-0.2889291708050942,-0.30124799861070095,-1.2609843730949193,0,49,0,10,9,5,3,7.0483,2,3.942943291197959
2026-04-01 00:50:00,10.0.1.65,172.16.0.53,123,TCP,36.0,8.998,0,normal,167772481,2886729781,0,1,0,-0.39441668260245444,-0.27342005006044484,0.7944690664812316,-0.2889291708050942,-0.301248007556311,0.5272128798202863,0,50,0,4,4,3,2,6.952,0,4.000444493832648
2026-04-01 00:51:00,10.0.0.83,172.16.0.27,80,TCP,44.0,7.683,0,normal,167772243,2886729755,0,1,0,-0.41469427335456727,-0.24686371424937098,0.48823391528101107,-0.2889291708050942,-0.30124827368820944,-0.6067658659308196,0,51,0,4,3,3,1,9.5055,0,5.726184279021343
2026-04-01 00:52:00,10.0.0.154,172.16.0.19,443,TCP,28.0,1.69,0,normal,167772314,2886729747,0,1,0,-0.2435136816564985,-0.2999763858715187,-0.9074065874892723,-0.2889291708050942,-0.3012481942959204,-0.9556824030850061,0,52,0,3,3,2,1,3.1340000000000003,0,16.55824955647546
2026-04-01 00:53:00,10.0.0.197,172.16.0.17,8080,TCP,36.0,5.713,0,normal,167772357,2886729745,0,1,0,3.3578807502943304,-0.27342005006044484,0.02946338458562345,-0.2889291708050942,-0.30124814621326645,-1.0429115373735527,0,53,0,5,5,3,2,5.9556,0,6.300315015750787
2026-04-01 00:54:00,203.0.113.12,172.16.0.79,5900,UDP,1464.0,1.127,29,attack,3405803788,2886729807,0,0,1,2.3298540563500056,4.466885892216243,-1.0385171503225228,2.3907900160145723,3.3195226604127863,1.6611916255713923,0,54,0,9,9,4,3,0.4834355555555556,377,1297.872340425532
2026-04-01 00:55:00,10.0.0.20,172.16.0.10,443,TCP,33.0,1.472,0,normal,167772180,2886729738,0,1,0,-0.2435136816564985,-0.28337867598959754,-0.9581740878403356,-0.2889291708050942,-0.30124834413488843,-1.3482135073834658,0,55,0,10,10,4,2,4.9551,3,22.403258655804482
2026-04-01 00:56:00,10.0.0.231,172.16.0.65,22,TCP,39.0,3.887,0,normal,167772391,2886729793,0,1,0,-0.44204544227602177,-0.26346142413129214,-0.39577265046502524,-0.2889291708050942,-0.3012481081944238,1.050587685551566,0,56,0,6,6,3,1,5.850999999999999,3,10.030864197530864
2026-04-01 00:57:00,203.0.113.31,172.16.0.70,6667,TCP,1623.1199999999972,1.054,31,attack,3405803807,2886729798,0,1,0,2.691549686742344,4.995091411498493,-1.0555172765868694,2.575598235795239,3.31952268165861,1.2686605212729325,0,57,0,8,7,6,1,0.59862,257,1538.5023696682438
2026-04-01 00:58:00,10.0.1.58,172.16.0.4,80,TCP,33.0,4.557,0,normal,167772474,2886729732,0,1,0,-0.41469427335456727,-0.28337867598959754,-0.23974409434019786,-0.2889291708050942,-0.30124801538371976,-1.6099009102491055,0,58,0,6,6,2,2,5.617166666666667,0,7.2400175515577
2026-04-01 00:59:00,10.0.1.33,172.16.0.48,22,TCP,42.0,8.082,0,normal,167772449,2886729776,0,1,0,-0.44204544227602177,-0.25350279820213945,0.5811524136299756,-0.2889291708050942,-0.3012480433387511,0.3091400440989198,0,59,0,7,7,5,1,5.974571428571429,1,5.196090560435482
2026-04-01 01:00:00,10.0.1.133,172.16.0.47,443,TCP,36.0,3.81,0,normal,167772549,2886729775,0,1,0,-0.2435136816564985,-0.27342005006044484,-0.41370429049728147,-0.2889291708050942,-0.3012479315186257,0.2655254769546465,1,0,0,4,4,3,1,6.744000000000001,0,9.446339543426923
2026-04-01 01:01:00,10.0.1.59,172.16.0.30,443,TCP,30.0,5.287,0,normal,167772475,2886729758,0,1,0,-0.2435136816564985,-0.29333730191875024,-0.06974283169672944,-0.2889291708050942,-0.3012480142655185,-0.4759221644979997,1,1,0,10,8,5,2,7.0771,0,5.6732223903177
2026-04-01 01:02:00,10.0.0.155,172.16.0.54,443,TCP,29.0,9.552,1,normal,167772315,2886729782,0,1,0,-0.2435136816564985,-0.29665684389513447,0.9234837233366859,-0.1965250609147609,-0.30124819317771917,0.5708274469645597,1,2,0,7,7,4,3,7.135285714285714,3,3.0356955930074325
2026-04-01 01:03:00,10.0.1.152,172.16.0.34,80,TCP,29.0,15.122,1,normal,167772568,2886729762,0,1,0,-0.41469427335456727,-0.29665684389513447,2.2206166451505487,-0.1965250609147609,-0.3012479102728019,-0.3014638959209065,1,3,0,5,5,3,3,6.900999999999999,1,1.9176089400251273
2026-04-01 01:04:00,10.0.0.174,172.16.0.36,443,UDP,41.0,1.655,0,normal,167772334,2886729764,0,0,1,-0.2435136816564985,-0.2568223401785237,-0.9155573329584796,-0.2889291708050942,-0.30124817193189535,-0.21423476163235985,1,4,0,6,6,2,2,7.44,0,24.758454106280194
2026-04-01 01:05:00,10.0.0.138,172.16.0.36,80,TCP,38.0,7.869,0,normal,167772298,2886729764,0,1,0,-0.41469427335456727,-0.2667809661076764,0.531549305488799,-0.2889291708050942,-0.3012482121871405,-0.21423476163235985,1,5,0,6,5,2,4,4.7749999999999995,1,4.828462515883101
2026-04-01 01:06:00,10.0.1.126,172.16.0.65,22,TCP,47.0,3.335,0,normal,167772542,2886729793,0,1,0,-0.44204544227602177,-0.23690508832021825,-0.5243215504365247,-0.2889291708050942,-0.3012479393460345,1.050587685551566,1,6,0,2,2,2,1,4.431,0,14.088729016786571
2026-04-01 01:07:00,10.0.0.157,172.16.0.52,53,TCP,35.0,6.633,0,normal,167772317,2886729780,0,1,0,-0.42742671405938226,-0.2767395920368291,0.24371155120478924,-0.2889291708050942,-0.30124819094131666,0.483598312676013,1,7,0,9,8,5,2,6.207,1,5.275851673198673
2026-04-01 01:08:00,10.0.0.33,172.16.0.31,443,TCP,35.0,1.537,0,normal,167772193,2886729759,0,1,0,-0.2435136816564985,-0.2767395920368291,-0.9430369891118074,-0.2889291708050942,-0.30124832959827214,-0.43230759735372637,1,8,0,3,3,2,2,5.2893333333333326,0,22.756827048114438
2026-04-01 01:09:00,10.0.0.198,172.16.0.75,8080,TCP,36.0,11.228,0,normal,167772358,2886729803,0,1,0,3.3578807502943304,-0.27342005006044484,1.3137879920907316,-0.2889291708050942,-0.3012481450950652,1.486733356994299,1,9,0,8,8,4,2,5.511375,4,3.205984504408229
2026-04-01 01:10:00,10.0.1.80,172.16.0.65,22,TCP,34.0,2.518,0,normal,167772496,2886729793,0,1,0,-0.44204544227602177,-0.2800591340132133,-0.7145832375320231,-0.2889291708050942,-0.3012479907832922,1.050587685551566,1,10,0,7,7,4,2,7.040609999999999,1,13.497419610956731
2026-04-01 01:11:00,10.0.0.81,172.16.0.75,123,TCP,34.0,9.672,0,normal,167772241,2886729803,0,1,0,-0.39441668260245444,-0.2800591340132133,0.9514291363739686,-0.2889291708050942,-0.30124827592461195,1.486733356994299,1,11,0,3,3,2,1,11.737,1,3.51493848857645
2026-04-01 01:12:00,10.0.0.195,172.16.0.59,443,TCP,31.0,1.743,0,normal,167772355,2886729787,0,1,0,-0.2435136816564985,-0.290017759942366,-0.8950640300644724,-0.2889291708050942,-0.30124814844966896,0.7889002826859262,1,12,0,9,9,4,3,5.139777777777778,1,17.775229357798164
2026-04-01 01:13:00,10.0.0.56,172.16.0.32,443,TCP,33.0,1.241,0,normal,167772216,2886729760,0,1,0,-0.2435136816564985,-0.28337867598959754,-1.0119690079371044,-0.2889291708050942,-0.3012483038796433,-0.38869303020945306,1,13,0,5,5,4,2,5.2274,1,26.570048309178745
2026-04-01 01:14:00,10.0.1.34,172.16.0.63,123,ICMP,27.0,4.131,1,normal,167772450,2886729791,1,0,0,-0.39441668260245444,-0.30329592784790294,-0.33895031062255077,-0.1965250609147609,-0.30124804222054985,0.9633585512630194,1,14,0,5,5,4,2,3.9838,2,6.5343659244917704
2026-04-01 01:15:00,10.0.0.201,172.16.0.28,443,TCP,29.0,5.754,0,normal,167772361,2886729756,0,1,0,-0.2435136816564985,-0.29665684389513447,0.03901140070669485,-0.2889291708050942,-0.30124814174046144,-0.5631512987865464,1,15,0,7,7,4,1,7.272714285714286,1,5.039096437880104
2026-04-01 01:16:00,10.0.0.140,172.16.0.23,443,TCP,37.0,19.487,0,normal,167772300,2886729751,0,1,0,-0.2435136816564985,-0.2701005080840606,3.237131044381699,-0.2889291708050942,-0.301248209950738,-0.7812241345079128,1,16,0,5,5,4,1,11.442654,0,1.8986042692939245
2026-04-01 01:17:00,203.0.113.19,172.16.0.37,23,TCP,1251.0,0.204,12,attack,3405803795,2886729765,0,1,0,-0.44157387039806567,3.7598234512464,-1.2534639522676205,0.8199201478789058,3.319522668240195,-0.17062019448808655,1,17,0,5,4,3,2,0.567,185,6102.439024390244
2026-04-01 01:18:00,10.0.0.238,172.16.0.78,53,TCP,30.0,1.977,0,normal,167772398,2886729806,0,1,0,-0.42742671405938226,-0.29333730191875024,-0.8405704746417716,-0.2889291708050942,-0.30124810036701505,1.617577058427119,1,18,0,6,6,3,3,9.511333333333333,2,15.166835187057634
2026-04-01 01:19:00,10.0.1.27,172.16.0.46,3306,UDP,34.0,8.612,0,normal,167772443,2886729774,0,0,1,1.1065966049318507,-0.2800591340132133,0.7045779878779731,-0.2889291708050942,-0.3012480500479586,0.22191090981037317,1,19,0,5,5,4,1,5.2058,0,3.9475211889004993
2026-04-01 01:20:00,10.0.1.140,172.16.0.32,22,TCP,35.0,12.507,1,normal,167772556,2886729760,0,1,0,-0.44204544227602177,-0.2767395920368291,1.6116395193797675,-0.1965250609147609,-0.30124792369121695,-0.38869303020945306,1,20,0,7,7,4,1,6.000285714285714,1,2.7982091461464664
2026-04-01 01:21:00,203.0.113.18,172.16.0.38,23,TCP,1369.0,1.044,39,attack,3405803794,2886729766,0,1,0,-0.44157387039806567,4.15152940445974,-1.057846061006643,3.3148311149179057,3.3195226671219937,-0.12700562734381327,1,21,0,10,9,7,2,0.700096,292,1310.0478468899523
2026-04-01 01:22:00,10.0.0.69,172.16.0.25,53,TCP,32.0,9.429,1,normal,167772229,2886729753,0,1,0,-0.42742671405938226,-0.28669821796598177,0.8948396749734715,-0.1965250609147609,-0.301248289343027,-0.6939950002193662,1,22,0,6,6,3,1,8.559045,2,3.393425238600212
2026-04-01 01:23:00,10.0.1.95,172.16.0.54,53,TCP,37.0,11.458,1,normal,167772511,2886729782,0,1,0,-0.42742671405938226,-0.2701005080840606,1.367350033745523,-0.1965250609147609,-0.30124797401027337,0.5708274469645597,1,23,0,6,6,5,1,6.683333333333334,2,3.228903045640981
2026-04-01 01:24:00,10.0.1.10,172.16.0.29,22,UDP,41.0,8.758,1,normal,167772426,2886729757,0,0,1,-0.44204544227602177,-0.2568223401785237,0.7385782404066666,-0.1965250609147609,-0.30124806905737994,-0.519536731642273,1,24,0,6,6,4,1,7.1738333333333335,2,4.68089964607832
2026-04-01 01:25:00,10.0.1.40,172.16.0.45,80,TCP,30.0,2.858,0,normal,167772456,2886729773,0,1,0,-0.41469427335456727,-0.29333730191875024,-0.6354045672597226,-0.2889291708050942,-0.3012480355113423,0.17829634266609987,1,25,0,9,9,4,3,6.873141111111111,2,10.493179433368311
2026-04-01 01:26:00,10.0.0.42,172.16.0.31,80,UDP,24.0,5.8,1,normal,167772202,2886729759,0,0,1,-0.41469427335456727,-0.3132545537770557,0.0497238090376532,-0.1965250609147609,-0.30124831953446085,-0.43230759735372637,1,26,0,5,5,4,2,6.691599999999999,3,4.137217721082572
2026-04-01 01:27:00,10.0.0.132,172.16.0.27,53,TCP,43.0,6.627,0,normal,167772292,2886729755,0,1,0,-0.42742671405938226,-0.2501832562257552,0.24231428055292506,-0.2889291708050942,-0.301248218896348,-0.6067658659308196,1,27,0,5,5,2,3,5.3282,1,6.487628243814122
2026-04-01 01:28:00,10.0.1.68,172.16.0.78,80,UDP,28.0,11.005,0,normal,167772484,2886729806,0,0,1,-0.41469427335456727,-0.2999763858715187,1.2618560995297818,-0.2889291708050942,-0.3012480042017072,1.617577058427119,1,28,0,3,3,2,1,6.789000000000001,0,2.544066872614937
